Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T051_001,SE_T051_002,SE_T051_003,SE_T051_004,SE_T051_005,SE_T051_006,SE_T051_007,SE_T051_008,SE_T051_009,SE_T051_010,SE_T051_011,SE_T051_012,SE_T051_013,SE_T051_014,SE_T052_001,SE_T052_002,SE_T052_003,SE_T052_004,SE_T052_005,SE_T052_006,SE_T052_007,SE_T052_008,SE_T052_009,SE_T052_010,SE_T052_011,SE_T052_012,SE_T052_013,SE_T052_014,SE_T054_001,SE_T054_002,SE_T054_003,SE_T054_004,SE_T054_005,SE_T054_006,SE_T055_001,SE_T055_002,SE_T055_003,SE_T055_004,SE_T055_005,SE_T055_006
54071,05000US54071,"Pendleton County, West Virginia","Pendleton County, West Virginia",wv,50,0,ACSSF,48,,,,,54,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7525,7525,10.81101,696.049384,1604,170,134,0,30,17,31,3,168,129,37,493,199,193,1392,116,287,103,0,155,42,129,104,288,0,15,101,52,1604,997,308,268,21,10,1392,819,408,94,71,0
54073,05000US54073,"Pleasants County, West Virginia","Pleasants County, West Virginia",wv,50,0,ACSSF,49,,,,,54,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600,7600,58.41506,130.1034352,1490,122,222,3,36,22,135,21,83,41,28,481,163,133,1369,159,332,153,33,95,54,87,125,209,13,0,64,45,1490,1059,262,110,59,0,1369,735,410,102,122,0
54075,05000US54075,"Pocahontas County, West Virginia","Pocahontas County, West Virginia",wv,50,0,ACSSF,50,,,,,54,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8710,8710,9.263161,940.2837573,1986,201,208,3,86,23,263,29,72,63,63,557,146,272,1636,311,395,78,19,163,136,69,122,322,11,2,4,4,1986,1105,568,223,87,3,1636,680,654,91,211,0
54077,05000US54077,"Preston County, West Virginia","Preston County, West Virginia",wv,50,0,ACSSF,51,,,,,54,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33720,33720,51.97251,648.8045628,7868,623,727,51,292,177,438,102,481,543,127,2149,828,1330,6087,652,1481,536,4,406,247,531,829,1124,13,25,143,96,7868,5887,1195,511,249,26,6087,3701,1418,475,493,0
54079,05000US54079,"Putnam County, West Virginia","Putnam County, West Virginia",wv,50,0,ACSSF,52,,,,,54,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56356,56356,163.0345,345.6692587,13760,2582,2301,4,318,694,653,103,1650,962,0,2358,992,1143,11521,1314,3414,331,80,576,338,606,1304,3307,2,77,77,95,13760,10393,1636,1170,561,0,11521,7323,2325,541,1323,9
54081,05000US54081,"Raleigh County, West Virginia","Raleigh County, West Virginia",wv,50,0,ACSSF,53,,,,,54,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78827,78827,130.2171,605.3506843,15509,1785,2005,154,547,781,656,211,1766,856,48,4216,865,1619,13786,961,4117,759,88,1039,566,1169,1970,2610,0,91,247,169,15509,11170,2792,847,665,35,13786,8848,3528,528,876,6
54083,05000US54083,"Randolph County, West Virginia","Randolph County, West Virginia",wv,50,0,ACSSF,54,,,,,54,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29446,29446,28.32215,1039.680913,6084,576,889,100,378,267,335,72,474,488,13,1300,430,762,5535,361,1364,397,23,320,283,525,612,1279,10,20,204,137,6084,3871,1217,467,529,0,5535,3314,1005,275,941,0
54085,05000US54085,"Ritchie County, West Virginia","Ritchie County, West Virginia",wv,50,0,ACSSF,55,,,,,54,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10221,10221,22.6133,451.9905544,2008,211,182,7,74,49,134,3,132,79,0,436,361,340,1706,138,401,77,45,158,51,68,144,451,0,3,114,56,2008,1455,358,172,23,0,1706,932,553,148,73,0
54087,05000US54087,"Roane County, West Virginia","Roane County, West Virginia",wv,50,0,ACSSF,56,,,,,54,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14749,14749,30.50069,483.5627655,2574,441,166,0,56,27,126,30,188,157,52,839,216,276,2164,206,418,95,12,231,108,157,467,368,0,11,51,40,2574,1720,404,357,93,0,2164,1289,419,182,274,0
54089,05000US54089,"Summers County, West Virginia","Summers County, West Virginia",wv,50,0,ACSSF,57,,,,,54,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13699,13699,38.00423,360.4598755,2563,131,208,9,141,80,76,47,215,171,51,703,233,498,2172,238,769,88,7,89,91,221,229,326,0,56,40,18,2563,1644,506,331,82,0,2172,1242,526,100,299,5
54091,05000US54091,"Taylor County, West Virginia","Taylor County, West Virginia",wv,50,0,ACSSF,58,,,,,54,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16969,16969,98.21669,172.7710491,3680,381,407,17,104,45,112,67,441,154,0,1023,437,492,3156,309,1023,288,41,143,121,283,292,514,0,9,64,69,3680,2823,417,399,41,0,3156,1901,706,231,318,0
54093,05000US54093,"Tucker County, West Virginia","Tucker County, West Virginia",wv,50,0,ACSSF,59,,,,,54,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6996,6996,16.69999,418.9224166,1619,170,195,4,111,32,108,4,77,63,18,482,197,158,1391,198,355,122,3,94,64,79,147,267,0,0,47,15,1619,896,512,132,79,0,1391,737,391,118,145,0
54095,05000US54095,"Tyler County, West Virginia","Tyler County, West Virginia",wv,50,0,ACSSF,60,,,,,54,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9084,9084,35.44373,256.2935612,1715,109,207,0,118,23,98,42,103,62,5,371,329,248,1605,79,330,223,19,130,53,174,158,335,0,4,28,72,1715,1262,304,110,39,0,1605,987,349,80,189,0
54097,05000US54097,"Upshur County, West Virginia","Upshur County, West Virginia",wv,50,0,ACSSF,61,,,,,54,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24487,24487,69.04797,354.6375041,5265,551,647,31,172,182,257,106,381,218,116,1195,680,729,4229,501,1122,224,50,352,156,303,591,719,0,30,96,85,5265,3818,756,463,228,0,4229,2552,977,235,433,32
54099,05000US54099,"Wayne County, West Virginia","Wayne County, West Virginia",wv,50,0,ACSSF,62,,,,,54,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41735,41735,82.48325,505.9815011,7568,900,949,150,211,182,369,149,788,535,37,1380,798,1120,7562,569,2033,523,22,538,281,628,902,1602,0,131,186,147,7568,5323,1178,614,453,0,7562,4560,1963,397,642,0
54101,05000US54101,"Webster County, West Virginia","Webster County, West Virginia",wv,50,0,ACSSF,63,,,,,54,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9005,9005,16.27013,553.468189,1674,72,97,0,50,61,114,19,147,77,196,471,102,268,1370,23,310,171,35,89,25,205,84,286,11,35,12,84,1674,1280,165,170,54,5,1370,821,335,75,139,0
54103,05000US54103,"Wetzel County, West Virginia","Wetzel County, West Virginia",wv,50,0,ACSSF,64,,,,,54,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16314,16314,45.56184,358.0628049,3029,188,253,54,156,67,100,40,171,121,75,1029,342,433,2587,165,667,243,56,252,107,218,299,450,0,0,70,60,3029,2354,416,188,71,0,2587,1593,589,80,315,10
54105,05000US54105,"Wirt County, West Virginia","Wirt County, West Virginia",wv,50,0,ACSSF,65,,,,,54,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5810,5810,24.98829,232.5088765,1249,33,201,0,18,22,71,2,81,47,38,326,164,246,968,153,181,32,0,115,42,44,81,230,0,0,81,9,1249,898,169,115,67,0,968,621,218,39,90,0
54107,05000US54107,"Wood County, West Virginia","Wood County, West Virginia",wv,50,0,ACSSF,66,,,,,54,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86595,86595,236.4307,366.2595379,18943,2033,3050,132,631,1014,869,308,2018,1249,16,3220,2268,2135,17931,2124,4617,705,67,1286,574,922,2446,4286,7,72,478,347,18943,14014,2408,1586,925,10,17931,12086,3056,784,1993,12
54109,05000US54109,"Wyoming County, West Virginia","Wyoming County, West Virginia",wv,50,0,ACSSF,67,,,,,54,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23203,23203,46.45681,499.4531743,3801,310,434,13,192,112,120,13,258,181,38,1347,238,545,2849,141,864,167,48,229,72,192,431,542,15,21,35,92,3801,2902,641,139,119,0,2849,1748,792,74,235,0
55001,05000US55001,"Adams County, Wisconsin","Adams County, Wisconsin",wi,50,0,ACSSF,13,,,,,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20604,20604,31.91225,645.645518,3970,398,285,9,138,163,322,56,365,169,115,748,538,664,3616,302,730,181,33,451,182,285,407,659,24,38,199,125,3970,2890,390,569,109,12,3616,2336,623,258,394,5
55003,05000US55003,"Ashland County, Wisconsin","Ashland County, Wisconsin",wi,50,0,ACSSF,14,,,,,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16065,16065,15.37269,1045.035094,3816,395,513,65,83,199,202,59,216,210,188,728,562,396,3536,419,776,290,62,287,92,236,375,755,5,18,165,56,3816,2549,506,508,245,8,3536,2103,711,338,384,0
55005,05000US55005,"Barron County, Wisconsin","Barron County, Wisconsin",wi,50,0,ACSSF,15,,,,,55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45718,45718,52.9934,862.7111477,11792,1669,1079,28,181,342,525,253,957,625,420,2006,2193,1514,10369,1091,2245,535,58,821,403,617,1023,2009,95,100,1036,336,11792,8511,905,1843,506,27,10369,6917,1556,807,1062,27
55007,05000US55007,"Bayfield County, Wisconsin","Bayfield County, Wisconsin",wi,50,0,ACSSF,16,,,,,55,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15064,15064,10.1931,1477.862921,3551,538,494,41,122,164,165,73,246,150,120,725,373,340,3322,358,938,134,25,293,123,232,263,719,17,55,104,61,3551,1977,654,678,216,26,3322,1758,747,355,456,6
55009,05000US55009,"Brown County, Wisconsin","Brown County, Wisconsin",wi,50,0,ACSSF,17,,,,,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252698,252698,477.0512,529.7083631,65935,9826,9777,257,2156,3002,2407,865,6716,4765,1199,8382,8926,7657,61727,8394,14483,2872,473,4194,1955,3633,6853,13506,293,215,3374,1482,65935,50457,5984,5797,3608,89,61727,42290,8490,3038,7816,93
55011,05000US55011,"Buffalo County, Wisconsin","Buffalo County, Wisconsin",wi,50,0,ACSSF,18,,,,,55,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13374,13374,19.9126,671.6350253,3760,748,336,4,44,101,167,14,208,213,244,633,563,485,3149,402,688,206,9,256,52,131,219,721,59,16,289,101,3760,2477,299,819,149,16,3149,2020,430,296,396,7
55013,05000US55013,"Burnett County, Wisconsin","Burnett County, Wisconsin",wi,50,0,ACSSF,19,,,,,55,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15387,15387,18.72245,821.8475761,3264,437,296,7,70,132,176,44,285,143,111,726,540,297,3105,307,617,209,32,378,137,244,331,537,27,36,172,78,3264,2065,392,646,155,6,3105,1872,500,293,432,8
55015,05000US55015,"Calumet County, Wisconsin","Calumet County, Wisconsin",wi,50,0,ACSSF,20,,,,,55,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49502,49502,155.5512,318.2359887,13983,2123,2168,38,171,311,387,83,1499,796,448,1920,2400,1639,12390,1629,3156,535,55,721,194,593,1483,2644,94,36,884,366,13983,11007,902,1503,566,5,12390,8291,1699,724,1649,27
55017,05000US55017,"Chippewa County, Wisconsin","Chippewa County, Wisconsin",wi,50,0,ACSSF,21,,,,,55,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63051,63051,62.52749,1008.372462,15945,2312,1759,53,325,515,589,228,1268,712,268,3068,2781,2067,14849,1670,3416,1046,102,1042,280,1097,1222,3277,96,21,1119,461,15945,11599,1256,2410,668,12,14849,9807,2114,1046,1854,28
55019,05000US55019,"Clark County, Wisconsin","Clark County, Wisconsin",wi,50,0,ACSSF,22,,,,,55,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34575,34575,28.57874,1209.815347,8591,1642,546,13,160,117,232,69,437,305,511,1438,1693,1428,6934,714,1376,592,36,583,209,413,526,1477,142,47,496,323,8591,5477,615,2149,314,36,6934,4419,847,728,892,48
55021,05000US55021,"Columbia County, Wisconsin","Columbia County, Wisconsin",wi,50,0,ACSSF,23,,,,,55,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56659,56659,74.01286,765.5291932,15380,2284,1975,48,410,453,609,154,1408,998,219,2869,2152,1801,14093,1938,3089,715,246,778,369,620,1355,3633,97,72,780,401,15380,10896,1785,2040,621,38,14093,9024,2641,796,1587,45
55023,05000US55023,"Crawford County, Wisconsin","Crawford County, Wisconsin",wi,50,0,ACSSF,24,,,,,55,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16525,16525,28.95771,570.659756,3916,537,324,16,158,118,159,62,346,211,101,648,612,624,3740,309,738,294,98,267,181,188,407,624,34,22,258,320,3916,2561,489,696,170,0,3740,2489,543,301,401,6
55025,05000US55025,"Dane County, Wisconsin","Dane County, Wisconsin",wi,50,0,ACSSF,25,,,,,55,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502984,502984,420.1198,1197.239462,143310,25350,40754,935,2772,7575,6116,1874,14281,11014,1082,13326,9014,9217,137806,22584,47057,5674,1091,8415,3149,6566,11430,25479,338,609,3895,1519,143310,94192,27121,13455,8400,142,137806,78090,33090,8268,18221,137
55027,05000US55027,"Dodge County, Wisconsin","Dodge County, Wisconsin",wi,50,0,ACSSF,26,,,,,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88589,88589,101.1723,875.6248755,23138,2866,2386,5,792,571,963,152,1782,1125,532,4076,5225,2663,19729,2000,4353,1336,178,1528,626,887,1679,4305,215,186,1892,544,23138,17471,1955,2544,1063,105,19729,13521,2886,1160,2118,44
55029,05000US55029,"Door County, Wisconsin","Door County, Wisconsin",wi,50,0,ACSSF,27,,,,,55,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27789,27789,57.65621,481.9775845,6728,1154,801,0,102,466,472,101,649,301,112,1313,766,491,6470,797,1203,327,51,632,392,329,690,1443,19,36,432,119,6728,4611,638,1238,230,11,6470,4055,832,688,884,11
55031,05000US55031,"Douglas County, Wisconsin","Douglas County, Wisconsin",wi,50,0,ACSSF,28,,,,,55,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43901,43901,33.66289,1304.136464,10608,1341,1279,172,285,589,592,124,1130,805,86,1822,923,1460,10658,1162,2633,807,55,971,297,673,1122,2279,19,41,329,270,10608,7304,1347,1011,940,6,10658,6482,1619,630,1923,4
55033,05000US55033,"Dunn County, Wisconsin","Dunn County, Wisconsin",wi,50,0,ACSSF,29,,,,,55,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44045,44045,51.81123,850.1052144,11706,1463,1742,57,177,666,507,107,923,779,242,1785,1524,1734,10564,1006,2522,708,45,1124,321,674,1048,2168,58,51,558,281,11706,8222,1492,1409,557,26,10564,6661,1845,722,1319,17
55035,05000US55035,"Eau Claire County, Wisconsin","Eau Claire County, Wisconsin",wi,50,0,ACSSF,30,,,,,55,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100607,100607,157.6954,637.9832741,27422,3586,4833,150,687,1632,1052,462,3497,2212,271,3045,2814,3181,26571,2994,6745,1769,79,2231,731,1536,3138,5282,71,62,1194,739,27422,19994,3041,2585,1760,42,26571,17408,4340,1127,3672,24
55037,05000US55037,"Florence County, Wisconsin","Florence County, Wisconsin",wi,50,0,ACSSF,31,,,,,55,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4473,4473,9.162317,488.1952997,1001,159,85,0,28,34,8,11,110,34,32,234,124,142,926,121,163,64,1,139,30,47,81,193,4,2,51,30,1001,626,133,205,32,5,926,593,189,66,73,5
55039,05000US55039,"Fond du Lac County, Wisconsin","Fond du Lac County, Wisconsin",wi,50,0,ACSSF,32,,,,,55,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101709,101709,141.3503,719.5528134,27481,3274,3124,186,898,1077,1036,257,2305,1259,753,4357,5200,3755,25162,2788,5958,1306,325,1888,615,1231,2357,5228,300,139,2022,1005,27481,20572,2448,3035,1355,71,25162,17184,3213,1517,3203,45
55041,05000US55041,"Forest County, Wisconsin","Forest County, Wisconsin",wi,50,0,ACSSF,33,,,,,55,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9198,9198,9.070407,1014.066956,1892,215,174,2,67,84,102,41,105,69,145,415,226,247,1756,183,460,150,20,170,70,120,125,329,3,5,61,60,1892,1029,327,425,111,0,1756,919,570,131,134,2
55043,05000US55043,"Grant County, Wisconsin","Grant County, Wisconsin",wi,50,0,ACSSF,34,,,,,55,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51272,51272,44.70685,1146.848841,14073,2022,1782,14,318,653,592,124,963,905,813,2315,1930,1642,11768,1184,2644,677,86,980,270,775,1165,2697,177,28,699,386,14073,9398,1780,2275,453,167,11768,7413,2303,817,1193,42
55045,05000US55045,"Green County, Wisconsin","Green County, Wisconsin",wi,50,0,ACSSF,35,,,,,55,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36971,36971,63.3112,583.9566948,10106,1521,1120,68,160,263,429,63,867,517,312,1730,1877,1179,9403,1179,2256,514,28,617,294,535,970,2117,104,68,458,263,10106,7003,880,1757,413,53,9403,5704,1487,792,1394,26
55047,05000US55047,"Green Lake County, Wisconsin","Green Lake County, Wisconsin",wi,50,0,ACSSF,36,,,,,55,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19001,19001,54.37605,349.4369487,4619,613,396,16,182,139,194,14,292,273,123,918,868,591,4405,435,819,237,56,446,91,245,368,918,33,27,580,150,4619,3276,387,784,164,8,4405,2873,644,364,521,3
55049,05000US55049,"Iowa County, Wisconsin","Iowa County, Wisconsin",wi,50,0,ACSSF,37,,,,,55,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23754,23754,31.14952,762.5798421,6479,1180,770,19,76,175,342,66,561,464,215,1260,776,575,6000,780,1332,306,23,379,114,420,626,1419,74,11,376,140,6479,4378,663,1241,163,34,6000,3888,1013,501,561,37
55051,05000US55051,"Iron County, Wisconsin","Iron County, Wisconsin",wi,50,0,ACSSF,38,,,,,55,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5927,5927,7.817469,758.1738047,1277,140,134,8,75,57,109,16,99,53,32,296,132,126,1224,145,274,47,11,118,35,80,94,283,5,12,103,17,1277,785,210,215,64,3,1224,750,255,87,132,0
55053,05000US55053,"Jackson County, Wisconsin","Jackson County, Wisconsin",wi,50,0,ACSSF,39,,,,,55,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20543,20543,20.79841,987.7197887,4859,700,397,60,399,154,184,35,249,243,201,939,644,654,4305,457,853,240,45,408,163,390,363,900,23,13,368,82,4859,3030,837,759,210,23,4305,2663,833,387,409,13
55055,05000US55055,"Jefferson County, Wisconsin","Jefferson County, Wisconsin",wi,50,0,ACSSF,40,,,,,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84201,84201,151.3118,556.4735837,22662,3053,2618,88,604,836,1156,267,2366,1445,439,3393,3692,2705,20977,2248,5213,1148,166,1637,495,1129,2179,4320,101,119,1704,518,22662,16987,2214,2381,1071,9,20977,14239,2951,1187,2574,26
55057,05000US55057,"Juneau County, Wisconsin","Juneau County, Wisconsin",wi,50,0,ACSSF,41,,,,,55,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607,26607,34.69308,766.9251904,6185,765,557,45,286,280,329,51,379,442,167,1009,1074,801,5547,439,1062,276,69,594,334,327,677,1190,23,37,375,144,6185,4328,906,752,185,14,5547,3678,1078,379,398,14
55059,05000US55059,"Kenosha County, Wisconsin","Kenosha County, Wisconsin",wi,50,0,ACSSF,42,,,,,55,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167268,167268,614.9775,271.9904617,40737,5727,5975,210,1190,2123,1660,587,3856,3004,272,6451,5153,4529,37556,4739,9734,1836,344,2611,998,2102,3903,8514,135,260,1665,715,40737,31173,4168,3527,1824,45,37556,25993,5574,1635,4316,38
55061,05000US55061,"Kewaunee County, Wisconsin","Kewaunee County, Wisconsin",wi,50,0,ACSSF,43,,,,,55,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20545,20545,59.9822,342.5182943,5590,804,507,22,75,147,180,87,294,278,317,1180,1121,578,4616,618,1025,272,14,267,91,257,480,972,72,33,358,157,5590,4279,350,823,125,13,4616,3331,461,446,367,11
55063,05000US55063,"La Crosse County, Wisconsin","La Crosse County, Wisconsin",wi,50,0,ACSSF,44,,,,,55,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116470,116470,257.8558,451.6865159,30929,3892,5792,218,779,1674,1517,365,3167,2399,185,3538,3612,3791,30946,3182,8815,1773,168,2437,669,1999,3295,5961,52,113,1746,736,30929,21701,3806,2856,2534,32,30946,19971,4401,1287,5274,13
55065,05000US55065,"Lafayette County, Wisconsin","Lafayette County, Wisconsin",wi,50,0,ACSSF,45,,,,,55,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16847,16847,26.58983,633.5880104,4622,887,375,7,45,70,205,23,319,233,293,883,686,596,4064,478,853,207,11,272,120,230,402,947,87,15,335,107,4622,3006,401,1070,116,29,4064,2680,691,357,313,23
55067,05000US55067,"Langlade County, Wisconsin","Langlade County, Wisconsin",wi,50,0,ACSSF,46,,,,,55,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19706,19706,22.63393,870.6398701,4662,568,412,29,99,241,168,34,360,244,279,849,712,667,4282,437,852,322,29,387,92,234,479,984,63,15,251,137,4662,3329,400,700,220,13,4282,2856,540,257,610,19
55069,05000US55069,"Lincoln County, Wisconsin","Lincoln County, Wisconsin",wi,50,0,ACSSF,47,,,,,55,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28566,28566,32.49928,878.9732524,7054,733,690,43,95,186,400,49,639,371,211,1191,1439,1007,6790,646,1357,502,65,502,171,290,746,1637,33,34,570,237,7054,5283,692,860,212,7,6790,4661,881,462,772,14
55071,05000US55071,"Manitowoc County, Wisconsin","Manitowoc County, Wisconsin",wi,50,0,ACSSF,48,,,,,55,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80805,80805,137.171,589.0823525,21566,2554,2298,72,557,868,1118,154,1316,1173,500,3332,5078,2546,19100,1806,4196,1473,101,1411,460,1039,1663,4184,115,133,1924,595,21566,16887,1503,2248,901,27,19100,13032,2337,972,2733,26
55073,05000US55073,"Marathon County, Wisconsin","Marathon County, Wisconsin",wi,50,0,ACSSF,49,,,,,55,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134886,134886,87.3058,1544.983269,36360,5826,4569,196,503,1183,1297,337,3684,2524,799,4935,5387,5120,33383,4383,8194,1871,109,1900,867,1526,3319,7780,184,180,2040,1030,36360,27656,2647,4135,1812,110,33383,22690,3899,1942,4784,68
55075,05000US55075,"Marinette County, Wisconsin","Marinette County, Wisconsin",wi,50,0,ACSSF,50,,,,,55,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41488,41488,29.64811,1399.347456,9711,1023,969,13,211,262,401,78,531,400,344,1752,2644,1083,8889,699,1697,608,56,969,280,433,941,1843,73,98,895,297,9711,7371,758,1074,475,33,8889,6156,1043,649,972,69
55077,05000US55077,"Marquette County, Wisconsin","Marquette County, Wisconsin",wi,50,0,ACSSF,51,,,,,55,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15224,15224,33.41513,455.6019997,3584,390,261,16,198,134,168,51,246,153,168,649,634,516,3300,323,618,201,28,217,106,186,318,676,52,24,412,139,3584,2565,432,456,125,6,3300,2218,566,176,329,11
55078,05000US55078,"Menominee County, Wisconsin","Menominee County, Wisconsin",wi,50,0,ACSSF,52,,,,,55,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4382,4382,12.25363,357.6082546,674,83,72,10,60,24,45,31,16,41,51,82,84,75,744,94,153,36,25,110,31,46,35,175,0,0,14,25,674,240,356,45,33,0,744,149,510,5,73,7
55079,05000US55079,"Milwaukee County, Wisconsin","Milwaukee County, Wisconsin",wi,50,0,ACSSF,53,,,,,55,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953401,953401,3949.429,241.4022243,216576,27534,39971,1903,7997,13613,8754,3867,20389,17267,956,22771,29097,22457,222113,28086,58368,13567,2569,14898,7220,13395,20694,46397,332,1150,10813,4624,216576,162431,22982,14841,16081,241,222113,147842,28992,8875,36188,216
55081,05000US55081,"Monroe County, Wisconsin","Monroe County, Wisconsin",wi,50,0,ACSSF,54,,,,,55,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45116,45116,50.08572,900.7756576,11136,1519,1127,27,400,318,554,214,643,777,330,1668,1629,1930,9808,1266,2079,649,102,765,425,563,1052,1824,78,51,625,329,11136,6948,2139,1568,464,17,9808,5798,2317,615,1045,33
